SHAO19-1_SAMEA5618455_MAG_00000008	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618455_MAG_00000008-scaffold_4;SHAO19-1_SAMEA5618455_MAG_00000008-scaffold_4;SHAO19-1_SAMEA5618455_MAG_00000008-scaffold_1;	400325-401581;401581-402924;82226-84013;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618456_MAG_00000011	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618456_MAG_00000011-scaffold_4;SHAO19-1_SAMEA5618456_MAG_00000011-scaffold_4;SHAO19-1_SAMEA5618456_MAG_00000011-scaffold_1;	400327-401583;401583-402926;82226-84013;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618461_MAG_00000003	-	O18	H31	O18:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-1-wzx-origin;O18-5-wzy-origin;H31-2-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618461_MAG_00000003-scaffold_18;SHAO19-1_SAMEA5618461_MAG_00000003-scaffold_18;SHAO19-1_SAMEA5618461_MAG_00000003-scaffold_1;	9721-10968;8474-9619;215630-217297;	1248;1146;1668;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618462_MAG_00000003	-	O18	H31	O18:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-1-wzx-origin;O18-5-wzy-origin;H31-2-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618462_MAG_00000003-scaffold_18;SHAO19-1_SAMEA5618462_MAG_00000003-scaffold_18;SHAO19-1_SAMEA5618462_MAG_00000003-scaffold_1;	65366-66613;66715-67860;241041-242708;	1248;1146;1668;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618470_MAG_00000028	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:0.57;	H18-1-fliC-origin;	100;	57;	SHAO19-1_SAMEA5618470_MAG_00000028-scaffold_9;	19547-20503;	957;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618474_MAG_00000039	-	O76	H4	O76:H4	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O76-1-wzx-origin;O76-2-wzy-origin;H4-1-fliC-origin;	99.919;100;100;	100;100;100;	SHAO19-1_SAMEA5618474_MAG_00000039-scaffold_2;SHAO19-1_SAMEA5618474_MAG_00000039-scaffold_2;SHAO19-1_SAMEA5618474_MAG_00000039-scaffold_21;	62948-64186;61150-62382;62109-63158;	1239;1233;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618475_MAG_00000001	-	O113	H6	O113:H6	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:1;	O113-3-wzx;O113-2-wzy-origin;H6-5-fliC;	99.93;99.916;99.939;	100;100;100;	SHAO19-1_SAMEA5618475_MAG_00000001-scaffold_2;SHAO19-1_SAMEA5618475_MAG_00000001-scaffold_2;SHAO19-1_SAMEA5618475_MAG_00000001-scaffold_6;	16810-18231;14685-15872;42157-43803;	1422;1188;1647;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618481_MAG_00000016	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618481_MAG_00000016-scaffold_3;SHAO19-1_SAMEA5618481_MAG_00000016-scaffold_3;SHAO19-1_SAMEA5618481_MAG_00000016-scaffold_1;	364457-365713;365713-367056;183367-185154;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618482_MAG_00000017	-	O8	H15	O8:H15	-	Based on 3 allele(s)	wzm:0.999;wzt:0.997;fliC:1;	O8-10-wzm;O8-3-wzt-origin;H15-1-fliC-origin;	99.874;99.671;99.526;	100;100;100;	SHAO19-1_SAMEA5618482_MAG_00000017-scaffold_42;SHAO19-1_SAMEA5618482_MAG_00000017-scaffold_42;SHAO19-1_SAMEA5618482_MAG_00000017-scaffold_1;	158-952;952-2166;29913-31601;	795;1215;1689;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618486_MAG_00000007	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	SHAO19-1_SAMEA5618486_MAG_00000007-scaffold_3;SHAO19-1_SAMEA5618486_MAG_00000007-scaffold_3;SHAO19-1_SAMEA5618486_MAG_00000007-scaffold_13;	33660-34919;30445-31507;38259-39308;	1260;1063;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618487_MAG_00000020	-	O162/O101	H10	O162/O101:H10	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O162-1-wzm-origin;O162-2-wzt-origin;H10-17-fliC;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618487_MAG_00000020-scaffold_13;SHAO19-1_SAMEA5618487_MAG_00000020-scaffold_13;SHAO19-1_SAMEA5618487_MAG_00000020-scaffold_16;	41014-41793;40255-41007;10831-12093;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618491_MAG_00000019	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	SHAO19-1_SAMEA5618491_MAG_00000019-scaffold_14;SHAO19-1_SAMEA5618491_MAG_00000019-scaffold_14;SHAO19-1_SAMEA5618491_MAG_00000019-scaffold_4;	43469-44725;46564-47712;62678-63727;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618493_MAG_00000020	-	-	H27	-:H27	-	Based on 1 allele(s)	fliC:0.55;	H27-1-fliC-origin;	100;	55;	SHAO19-1_SAMEA5618493_MAG_00000020-scaffold_86;	16124-16869;	746;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618495_MAG_00000011	-	-	H38	-:H38	-	Based on 1 allele(s)	fliC:1;	H38-5-fliC;	100;	100;	SHAO19-1_SAMEA5618495_MAG_00000011-scaffold_30;	43539-44881;	1343;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618496_MAG_00000005	-	-	H38	-:H38	-	Based on 1 allele(s)	fliC:1;	H38-5-fliC;	100;	100;	SHAO19-1_SAMEA5618496_MAG_00000005-scaffold_29;	43539-44881;	1343;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618497_MAG_00000019	-	-	H12	-:H12	-	Based on 1 allele(s)	fliC:0.88;	H12-4-fliC-origin;	100;	88;	SHAO19-1_SAMEA5618497_MAG_00000019-scaffold_124;	1-1569;	1569;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618498_MAG_00000003	-	O83	H1	O83:H1	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O83-1-wzx-origin;O83-2-wzy-origin;H1-4-fliC;	99.931;100;100;	100;100;100;	SHAO19-1_SAMEA5618498_MAG_00000003-scaffold_1;SHAO19-1_SAMEA5618498_MAG_00000003-scaffold_1;SHAO19-1_SAMEA5618498_MAG_00000003-scaffold_1;	341820-343262;343259-344494;505138-506925;	1443;1236;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618500_MAG_00000002	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618501_MAG_00000003	-	O83	H1	O83:H1	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O83-1-wzx-origin;O83-2-wzy-origin;H1-4-fliC;	99.931;100;100;	100;100;100;	SHAO19-1_SAMEA5618501_MAG_00000003-scaffold_5;SHAO19-1_SAMEA5618501_MAG_00000003-scaffold_5;SHAO19-1_SAMEA5618501_MAG_00000003-scaffold_6;	73440-74882;72208-73443;22453-24240;	1443;1236;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618502_MAG_00000007	-	O13/O135	H15	O13/O135:H15	-	Based on 3 allele(s)	wzx:0.998;wzy:0.997;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H15-1-fliC-origin;	99.841;99.739;100;	100;100;100;	SHAO19-1_SAMEA5618502_MAG_00000007-scaffold_19;SHAO19-1_SAMEA5618502_MAG_00000007-scaffold_19;SHAO19-1_SAMEA5618502_MAG_00000007-scaffold_3;	44059-45315;47153-48301;213936-215624;	1257;1149;1689;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618506_MAG_00000017	-	-	H25	-:H25	-	Based on 1 allele(s)	fliC:1;	H25-14-fliC;	100;	100;	SHAO19-1_SAMEA5618506_MAG_00000017-scaffold_109;	3776-5095;	1320;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618507_MAG_00000002	-	O77/O17/O44/O106/O73	H18	O77/O17/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618507_MAG_00000002-scaffold_8;SHAO19-1_SAMEA5618507_MAG_00000002-scaffold_8;SHAO19-1_SAMEA5618507_MAG_00000002-scaffold_8;	193158-194393;194435-195766;90513-92177;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618509_MAG_00000013	-	O77/O17/O44/O106/O73	H18	O77/O17/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618509_MAG_00000013-scaffold_7;SHAO19-1_SAMEA5618509_MAG_00000013-scaffold_7;SHAO19-1_SAMEA5618509_MAG_00000013-scaffold_7;	112832-114067;114109-115440;10187-11851;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618510_MAG_00000017	-	O77/O17/O44/O106/O73	H18	O77/O17/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618510_MAG_00000017-scaffold_8;SHAO19-1_SAMEA5618510_MAG_00000017-scaffold_8;SHAO19-1_SAMEA5618510_MAG_00000017-scaffold_8;	193825-195060;195102-196433;91180-92844;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618511_MAG_00000011	-	O45	H19	O45:H19	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O45-3-wzx-origin;O45-20-wzy;H19-4-fliC;	100;100;99.945;	100;100;100;	SHAO19-1_SAMEA5618511_MAG_00000011-scaffold_2;SHAO19-1_SAMEA5618511_MAG_00000011-scaffold_2;SHAO19-1_SAMEA5618511_MAG_00000011-scaffold_19;	51628-52887;49517-50204;62349-64180;	1260;688;1832;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618514_MAG_00000010	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	SHAO19-1_SAMEA5618514_MAG_00000010-scaffold_2;	155360-156409;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618516_MAG_00000002	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618516_MAG_00000002-scaffold_4;SHAO19-1_SAMEA5618516_MAG_00000002-scaffold_4;SHAO19-1_SAMEA5618516_MAG_00000002-scaffold_1;	31700-32956;30357-31700;183351-185138;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618517_MAG_00000006	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618517_MAG_00000006-scaffold_3;SHAO19-1_SAMEA5618517_MAG_00000006-scaffold_3;SHAO19-1_SAMEA5618517_MAG_00000006-scaffold_1;	400298-401554;401554-402897;183343-185130;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618518_MAG_00000004	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618518_MAG_00000004-scaffold_4;SHAO19-1_SAMEA5618518_MAG_00000004-scaffold_4;SHAO19-1_SAMEA5618518_MAG_00000004-scaffold_1;	400301-401557;401557-402900;183351-185138;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618519_MAG_00000005	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618519_MAG_00000005-scaffold_4;SHAO19-1_SAMEA5618519_MAG_00000005-scaffold_4;SHAO19-1_SAMEA5618519_MAG_00000005-scaffold_1;	400353-401609;401609-402952;711974-713761;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618520_MAG_00000004	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618520_MAG_00000004-scaffold_4;SHAO19-1_SAMEA5618520_MAG_00000004-scaffold_4;SHAO19-1_SAMEA5618520_MAG_00000004-scaffold_1;	32612-33868;31269-32612;442684-444471;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618521_MAG_00000027	-	-	H1	-:H1	-	Based on 1 allele(s)	fliC:1;	H1-1-fliC-origin;	100;	100;	SHAO19-1_SAMEA5618521_MAG_00000027-scaffold_10;	7451-9238;	1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618525_MAG_00000013	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	SHAO19-1_SAMEA5618525_MAG_00000013-scaffold_40;	113-1162;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618531_MAG_00000006	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618531_MAG_00000006-scaffold_2;SHAO19-1_SAMEA5618531_MAG_00000006-scaffold_2;SHAO19-1_SAMEA5618531_MAG_00000006-scaffold_4;	443677-444924;446035-447201;469583-471229;	1248;1167;1647;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618532_MAG_00000015	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618532_MAG_00000015-scaffold_3;SHAO19-1_SAMEA5618532_MAG_00000015-scaffold_3;SHAO19-1_SAMEA5618532_MAG_00000015-scaffold_6;	401005-402252;403363-404529;344386-346032;	1248;1167;1647;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618533_MAG_00000009	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618533_MAG_00000009-scaffold_2;SHAO19-1_SAMEA5618533_MAG_00000009-scaffold_2;SHAO19-1_SAMEA5618533_MAG_00000009-scaffold_5;	440914-442161;443272-444438;44590-46236;	1248;1167;1647;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618534_MAG_00000009	-	O16	H6	O16:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H6-8-fliC;	100;100;100;	100;100;100;	SHAO19-1_SAMEA5618534_MAG_00000009-scaffold_2;SHAO19-1_SAMEA5618534_MAG_00000009-scaffold_2;SHAO19-1_SAMEA5618534_MAG_00000009-scaffold_6;	112588-113835;110311-111477;44590-46236;	1248;1167;1647;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618536_MAG_00000005	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	SHAO19-1_SAMEA5618536_MAG_00000005-scaffold_6;SHAO19-1_SAMEA5618536_MAG_00000005-scaffold_6;SHAO19-1_SAMEA5618536_MAG_00000005-scaffold_19;	228243-229502;231655-232717;38258-39307;	1260;1063;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618537_MAG_00000002	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	SHAO19-1_SAMEA5618537_MAG_00000002-scaffold_5;SHAO19-1_SAMEA5618537_MAG_00000002-scaffold_5;SHAO19-1_SAMEA5618537_MAG_00000002-scaffold_18;	228243-229502;231655-232717;38258-39307;	1260;1063;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618538_MAG_00000003	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	SHAO19-1_SAMEA5618538_MAG_00000003-scaffold_7;SHAO19-1_SAMEA5618538_MAG_00000003-scaffold_7;SHAO19-1_SAMEA5618538_MAG_00000003-scaffold_20;	228243-229502;231655-232717;38258-39307;	1260;1063;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618540_MAG_00000003	-	O21	H12	O21:H12	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:0.95;	O21-3-wzx;O21-2-wzy-origin;H12-4-fliC-origin;	100;100;100;	100;100;95;	SHAO19-1_SAMEA5618540_MAG_00000003-scaffold_67;SHAO19-1_SAMEA5618540_MAG_00000003-scaffold_67;SHAO19-1_SAMEA5618540_MAG_00000003-scaffold_102;	21594-22829;18223-19305;1-1696;	1236;1083;1696;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
SHAO19-1_SAMEA5618543_MAG_00000008	-	-	H1	-:H1	-	Based on 1 allele(s)	fliC:1;	H1-1-fliC-origin;	100;	100;	SHAO19-1_SAMEA5618543_MAG_00000008-scaffold_17;	49331-51118;	1788;	v1.0 (11-03-2020)	-
